0.0650333 100 100 1 1.52173e+07 1.3e+07 2.6051e+14 9.64899e+13 6.66667e-05
0.0651 100 100 1 1.52173e+07 1.3e+07 2.6051e+14 9.64899e+13 6.66667e-05
0.0651667 100 100 1 1.52173e+07 1.3e+07 2.6051e+14 9.64899e+13 6.66667e-05
0.0652333 100 100 1 1.52173e+07 1.3e+07 2.6051e+14 9.64899e+13 6.66667e-05
0.0653 100 100 1 1.52173e+07 1.3e+07 2.6051e+14 9.64899e+13 6.66667e-05
0.0653667 100 100 1 1.52173e+07 1.3e+07 2.6051e+14 9.64899e+13 6.66667e-05
0.0654333 100 100 1 1.52173e+07 1.3e+07 2.6051e+14 9.64899e+13 6.66667e-05
0.0655 100 100 1 1.52173e+07 1.3e+07 2.6051e+14 9.64899e+13 6.66667e-05
0.0655667 100 100 1 1.52173e+07 1.3e+07 2.6051e+14 9.64899e+13 6.66667e-05
0.0656333 100 100 1 1.52173e+07 1.3e+07 2.6051e+14 9.64899e+13 6.66667e-05
0.0657 100 100 1 1.52173e+07 1.3e+07 2.6051e+14 9.64899e+13 6.66667e-05
0.0657667 100 100 1 1.52173e+07 1.3e+07 2.6051e+14 9.64899e+13 6.66667e-05
0.0658333 100 100 1 1.52173e+07 1.3e+07 2.6051e+14 9.64899e+13 6.66667e-05
0.0659 100 100 1 1.52173e+07 1.3e+07 2.6051e+14 9.64899e+13 6.66667e-05
0.0659667 100 100 1 1.52173e+07 1.3e+07 2.6051e+14 9.64899e+13 6.66667e-05
0.0660333 100 100 1 1.52173e+07 1.3e+07 2.6051e+14 9.64899e+13 6.66667e-05
0.0661 100 100 1 1.52173e+07 1.3e+07 2.6051e+14 9.64899e+13 6.66667e-05
0.0661667 100 100 1 1.52173e+07 1.3e+07 2.6051e+14 9.64899e+13 6.66667e-05
0.0662333 100 100 1 1.52173e+07 1.3e+07 2.6051e+14 9.64899e+13 6.66667e-05
0.0663 100 100 1 1.52173e+07 1.3e+07 2.6051e+14 9.64899e+13 6.66667e-05
0.0663667 100 100 1 1.52173e+07 1.3e+07 2.6051e+14 9.64899e+13 6.66667e-05
0.0664333 100 100 1 1.52173e+07 1.3e+07 2.6051e+14 9.64899e+13 6.66667e-05
0.0665 100 100 1 1.52173e+07 1.3e+07 2.6051e+14 9.64899e+13 6.66667e-05
0.0665667 100 100 1 1.52173e+07 1.3e+07 2.6051e+14 9.64899e+13 6.66667e-05
0.0666333 100 100 1 1.52173e+07 1.3e+07 2.6051e+14 9.64899e+13 6.66667e-05
0.0667 100 100 1 1.52173e+07 1.3e+07 2.6051e+14 9.64899e+13 6.66667e-05
0.0667667 100 100 1 1.52173e+07 1.3e+07 2.6051e+14 9.64899e+13 6.66667e-05
0.0668333 100 100 1 1.52173e+07 1.3e+07 2.6051e+14 9.64899e+13 6.66667e-05
0.0669 100 100 1 1.52173e+07 1.3e+07 2.6051e+14 9.64899e+13 6.66667e-05
0.0669667 100 100 1 1.52173e+07 1.3e+07 2.6051e+14 9.64899e+13 6.66667e-05
0.0670333 100 100 1 1.52173e+07 1.3e+07 2.6051e+14 9.64899e+13 6.66667e-05
0.0671 100 100 1 1.52173e+07 1.3e+07 2.6051e+14 9.64899e+13 6.66667e-05
0.0671667 100 100 1 1.52173e+07 1.3e+07 2.6051e+14 9.64899e+13 6.66667e-05
0.0672333 100 100 1 1.52173e+07 1.3e+07 2.6051e+14 9.64899e+13 6.66667e-05
0.0673 100 100 1 1.52173e+07 1.3e+07 2.6051e+14 9.64899e+13 6.66667e-05
0.0673667 100 100 1 1.52173e+07 1.3e+07 2.6051e+14 9.64899e+13 6.66667e-05
0.0674333 100 100 1 1.52173e+07 1.3e+07 2.6051e+14 9.64899e+13 6.66667e-05
0.0675 100 100 1 1.52173e+07 1.3e+07 2.6051e+14 9.64899e+13 6.66667e-05
0.0675667 100 100 1 1.52173e+07 1.3e+07 2.6051e+14 9.64899e+13 6.66667e-05
0.0676333 100 100 1 1.52173e+07 1.3e+07 2.6051e+14 9.64899e+13 6.66667e-05
0.0677 100 100 1 1.52173e+07 1.3e+07 2.6051e+14 9.64899e+13 6.66667e-05
0.0677667 100 100 1 1.52173e+07 1.3e+07 2.6051e+14 9.64899e+13 6.66667e-05
0.0678333 100 100 1 1.52173e+07 1.3e+07 2.6051e+14 9.64899e+13 6.66667e-05
0.0679 100 100 1 1.52173e+07 1.3e+07 2.6051e+14 9.64899e+13 6.66667e-05
0.0679667 100 100 1 1.52173e+07 1.3e+07 2.6051e+14 9.64899e+13 6.66667e-05
0.0680333 100 100 1 1.52173e+07 1.3e+07 2.6051e+14 9.64899e+13 6.66667e-05
0.0681 100 100 1 1.52173e+07 1.3e+07 2.6051e+14 9.64899e+13 6.66667e-05
0.0681667 100 100 1 1.52173e+07 1.3e+07 2.6051e+14 9.64899e+13 6.66667e-05
0.0682333 100 100 1 1.52173e+07 1.3e+07 2.6051e+14 9.64899e+13 6.66667e-05
0.0683 100 100 1 1.52173e+07 1.3e+07 2.6051e+14 9.64899e+13 6.66667e-05
0.0683667 100 100 1 1.52173e+07 1.3e+07 2.6051e+14 9.64899e+13 6.66667e-05
0.0684333 100 100 1 1.52173e+07 1.3e+07 2.6051e+14 9.64899e+13 6.66667e-05
0.0685 100 100 1 1.52173e+07 1.3e+07 2.6051e+14 9.64899e+13 6.66667e-05
0.0685667 100 100 1 1.52173e+07 1.3e+07 2.6051e+14 9.64899e+13 6.66667e-05
0.0686333 100 100 1 1.52173e+07 1.3e+07 2.6051e+14 9.64899e+13 6.66667e-05
0.0687 100 100 1 1.52173e+07 1.3e+07 2.6051e+14 9.64899e+13 6.66667e-05
0.0687667 100 100 1 1.52173e+07 1.3e+07 2.6051e+14 9.64899e+13 6.66667e-05
0.0688333 100 100 1 1.52173e+07 1.3e+07 2.6051e+14 9.64899e+13 6.66667e-05
0.0689 100 100 1 1.52173e+07 1.3e+07 2.6051e+14 9.64899e+13 6.66667e-05
0.0689667 100 100 1 1.52173e+07 1.3e+07 2.6051e+14 9.64899e+13 6.66667e-05
0.0690333 100 100 1 1.52173e+07 1.3e+07 2.6051e+14 9.64899e+13 6.66667e-05
0.0691 100 100 1 1.52173e+07 1.3e+07 2.6051e+14 9.64899e+13 6.66667e-05
0.0691667 100 100 1 1.52173e+07 1.3e+07 2.6051e+14 9.64899e+13 6.66667e-05
0.0692333 100 100 1 1.52173e+07 1.3e+07 2.6051e+14 9.64899e+13 6.66667e-05
0.0693 100 100 1 1.52173e+07 1.3e+07 2.6051e+14 9.64899e+13 6.66667e-05
0.0693667 100 100 1 1.52173e+07 1.3e+07 2.6051e+14 9.64899e+13 6.66667e-05
0.0694333 100 100 1 1.52173e+07 1.3e+07 2.6051e+14 9.64899e+13 6.66667e-05
0.0695 100 100 1 1.52173e+07 1.3e+07 2.6051e+14 9.64899e+13 6.66667e-05
0.0695667 100 100 1 1.52173e+07 1.3e+07 2.6051e+14 9.64899e+13 6.66667e-05
0.0696333 100 100 1 1.52173e+07 1.3e+07 2.6051e+14 9.64899e+13 6.66667e-05
0.0697 100 100 1 1.52173e+07 1.3e+07 2.6051e+14 9.64899e+13 6.66667e-05
0.0697667 100 100 1 1.52173e+07 1.3e+07 2.6051e+14 9.64899e+13 6.66667e-05
