0 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.000222222 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.000444444 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.000666667 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.000888889 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.00111111 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.00133333 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.00155556 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.00177778 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.002 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.00222222 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.00244444 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.00266667 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.00288889 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.00311111 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.00333333 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.00355556 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.00377778 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.004 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.00422222 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.00444444 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.00466667 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.00488889 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.00511111 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.00533333 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.00555556 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.00577778 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.006 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.00622222 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.00644444 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.00666667 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.00688889 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.00711111 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.00733333 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.00755556 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.00777778 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.008 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.00822222 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.00844444 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.00866667 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.00888889 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.00911111 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.00933333 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.00955556 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.00977778 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.01 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.0102222 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.0104444 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.0106667 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.0108889 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.0111111 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.0113333 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.0115556 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.0117778 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.012 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.0122222 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.0124444 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.0126667 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.0128889 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.0131111 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.0133333 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.0135556 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.0137778 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.014 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.0142222 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.0144444 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.0146667 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.0148889 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.0151111 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.0153333 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.0155556 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.0157778 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.016 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.0162222 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.0164444 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.0166667 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.0168889 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.0171111 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.0173333 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.0175556 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.0177778 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.018 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.0182222 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.0184444 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.0186667 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.0188889 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.0191111 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.0193333 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.0195556 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.0197778 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.02 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.0202222 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.0204444 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.0206667 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.0208889 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.0211111 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.0213333 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.0215556 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.0217778 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.022 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.0222222 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.0224444 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.0226667 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.0228889 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.0231111 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.0233333 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.0235556 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.0237778 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.024 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.0242222 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.0244444 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.0246667 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.0248889 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.0251111 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.0253333 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.0255556 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.0257778 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.026 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.0262222 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.0264444 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.0266667 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.0268889 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.0271111 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.0273333 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.0275556 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.0277778 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.028 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.0282222 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.0284444 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.0286667 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.0288889 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.0291111 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.0293333 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.0295556 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.0297778 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.03 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
0.0302222 100.04 100.04 1 1.52173e+07 2.6051e+14 9.64899e+13
