0.0152728 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000111111
0.0153839 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000111111
0.015495 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000111111
0.0156061 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000111111
0.0157173 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000111111
0.0158284 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000111111
0.0159395 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000111111
0.0160506 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000111111
0.0161617 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000111111
0.0162728 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000111111
0.0163839 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000111111
0.016495 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000111111
0.0166061 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000111111
0.0167173 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000111111
0.0168284 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000111111
0.0169395 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000111111
0.0170506 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000111111
0.0171617 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000111111
0.0172728 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000111111
0.0173839 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000111111
0.017495 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000111111
0.0176061 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000111111
0.0177173 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000111111
0.0178284 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000111111
0.0179395 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000111111
0.0180506 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000111111
0.0181617 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000111111
0.0182728 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000111111
0.0183839 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000111111
0.018495 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000111111
0.0186061 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000111111
0.0187173 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000111111
0.0188284 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000111111
0.0189395 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000111111
0.0190506 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000111111
0.0191617 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000111111
0.0192728 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000111111
0.0193839 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000111111
0.019495 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000111111
0.0196061 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000111111
0.0197173 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000111111
0.0198284 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000111111
0.0199395 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000111111
0.0200506 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000111111
0.0201617 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000111111
0.0202728 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000111111
0.0203839 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000111111
0.020495 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000111111
0.0206061 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000111111
0.0207173 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000111111
0.0208284 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000111111
0.0209395 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000111111
0.0210506 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000111111
0.0211617 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000111111
0.0212728 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000111111
0.0213839 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000111111
0.021495 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000111111
0.0216061 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000111111
0.0217173 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000111111
0.0218284 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000111111
0.0219395 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000111111
0.0220506 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000111111
0.0221617 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000111111
0.0222728 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000111111
0.0223839 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000111111
0.022495 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000111111
0.0226061 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000111111
0.0227173 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000111111
0.0228284 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000111111
0.0229395 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000111111
0.0230506 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000111111
0.0231617 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000111111
0.0232728 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000111111
0.0233839 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000111111
0.023495 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000111111
0.0236061 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000111111
0.0237173 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000111111
0.0238284 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000111111
0.0239395 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000111111
0.0240506 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000111111
0.0241617 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000111111
0.0242728 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000111111
0.0243839 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000111111
0.024495 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000111111
0.0246061 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000111111
0.0247173 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000111111
0.0248284 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000111111
0.0249395 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000111111
0.0250506 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000111111
0.0251617 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000111111
0.0252728 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000111111
0.0253839 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000111111
0.025495 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000111111
0.0256061 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000111111
0.0257173 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000111111
0.0258284 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000111111
0.0259395 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000111111
