0.0310062 1 1 0
0.0312062 1 1 0
0.0314063 1 1 0
0.0316063 1 1 0
0.0318064 1 1 0
0.0320064 1 1 0
0.0322064 1 1 0
0.0324065 1 1 0
0.0326065 1 1 0
0.0328066 1 1 0
0.0330066 1 1 0
0.0332066 1 1 0
0.0334067 1 1 0
0.0336067 1 1 0
0.0338068 1 1 0
0.0340068 1 1 0
0.0342068 1 1 0
0.0344069 1 1 0
0.0346069 1 1 0
0.034807 1 1 0
0.035007 1 1 0
0.035207 1 1 0
0.0354071 1 1 0
0.0356071 1 1 0
0.0358072 1 1 0
0.0360072 1 1 0
0.0362072 1 1 0
0.0364073 1 1 0
0.0366073 1 1 0
0.0368074 1 1 0
0.0370074 1 1 0
0.0372074 1 1 0
0.0374075 1 1 0
0.0376075 1 1 0
0.0378076 1 1 0
0.0380076 1 1 0
0.0382076 1 1 0
0.0384077 1 1 0
0.0386077 1 1 0
0.0388078 1 1 0
0.0390078 1 1 0
0.0392078 1 1 0
0.0394079 1 1 0
0.0396079 1 1 0
0.039808 1 1 0
0.040008 1 1 0
0.040208 1 1 0
0.0404081 1 1 0
0.0406081 1 1 0
0.0408082 1 1 0
0.0410082 1 1 0
0.0412082 1 1 0
0.0414083 1 1 0
0.0416083 1 1 0
0.0418084 1 1 0
0.0420084 1 1 0
0.0422084 1 1 0
0.0424085 1 1 0
0.0426085 1 1 0
0.0428086 1 1 0
0.0430086 1 1 0
0.0432086 1 1 0
0.0434087 1 1 0
0.0436087 1 1 0
0.0438088 1 1 0
0.0440088 1 1 0
0.0442088 1 1 0
0.0444089 1 1 0
0.0446089 1 1 0
0.044809 1 1 0
0.045009 1 1 0
0.045209 1 1 0
0.0454091 1 1 0
0.0456091 1 1 0
0.0458092 1 1 0
0.0460092 1 1 0
0.0462092 1 1 0
0.0464093 1 1 0
0.0466093 1 1 0
0.0468094 1 1 0
0.0470094 1 1 0
0.0472094 1 1 0
0.0474095 1 1 0
0.0476095 1 1 0
0.0478096 1 1 0
0.0480096 1 1 0
0.0482096 1 1 0
0.0484097 1 1 0
0.0486097 1 1 0
0.0488098 1 1 0
0.0490098 1 1 0
0.0492098 1 1 0
0.0494099 1 1 0
0.0496099 1 1 0
0.04981 1 1 0
0.05001 1 1 0
0.05021 1 1 0
0.0504101 1 1 0
0.0506101 1 1 0
0.0508102 1 1 0
0.0510102 1 1 0
0.0512102 1 1 0
0.0514103 1 1 0
0.0516103 1 1 0
0.0518104 1 1 0
0.0520104 1 1 0
0.0522104 1 1 0
0.0524105 1 1 0
0.0526105 1 1 0
0.0528106 1 1 0
0.0530106 1 1 0
0.0532106 1 1 0
0.0534107 1 1 0
0.0536107 1 1 0
0.0538108 1 1 0
0.0540108 1 1 0
0.0542108 1 1 0
0.0544109 1 1 0
0.0546109 1 1 0
0.054811 1 1 0
0.055011 1 1 0
0.055211 1 1 0
0.0554111 1 1 0
0.0556111 1 1 0
0.0558112 1 1 0
0.0560112 1 1 0
0.0562112 1 1 0
0.0564113 1 1 0
0.0566113 1 1 0
0.0568114 1 1 0
0.0570114 1 1 0
0.0572114 1 1 0
0.0574115 1 1 0
0.0576115 1 1 0
0.0578116 1 1 0
0.0580116 1 1 0
0.0582116 1 1 0
0.0584117 1 1 0
0.0586117 1 1 0
0.0588118 1 1 0
0.0590118 1 1 0
0.0592118 1 1 0
0.0594119 1 1 0
0.0596119 1 1 0
0.059812 1 1 0
0.060012 1 1 0
0.060212 1 1 0
0.0604121 1 1 0
0.0606121 1 1 0
0.0608122 1 1 0
0.0610122 1 1 0
0.0612122 1 1 0
0.0614123 1 1 0
0.0616123 1 1 0
0.0618124 1 1 0
0.0620124 1 1 0
0.0622124 1 1 0
0.0624125 1 1 0
0.0626125 1 1 0
0.0628126 1 1 0
0.0630126 1 1 0
0.0632126 1 1 0
0.0634127 1 1 0
0.0636127 1 1 0
0.0638128 1 1 0
0.0640128 1 1 0
0.0642128 1 1 0
0.0644129 1 1 0
0.0646129 1 1 0
0.064813 1 1 0
0.065013 1 1 0
0.065213 1 1 0
0.0654131 1 1 0
0.0656131 1 1 0
0.0658132 1 1 0
0.0660132 1 1 0
0.0662132 1 1 0
0.0664133 1 1 0
0.0666133 1 1 0
0.0668134 1 1 0
0.0670134 1 1 0
0.0672134 1 1 0
0.0674135 1 1 0
0.0676135 1 1 0
0.0678136 1 1 0
0.0680136 1 1 0
0.0682136 1 1 0
0.0684137 1 1 0
0.0686137 1 1 0
0.0688138 1 1 0
0.0690138 1 1 0
0.0692138 1 1 0
0.0694139 1 1 0
0.0696139 1 1 0
0.069814 1 1 0
0.070014 1 1 0
0.070214 1 1 0
0.0704141 1 1 0
0.0706141 1 1 0
0.0708142 1 1 0
0.0710142 1 1 0
0.0712142 1 1 0
0.0714143 1 1 0
0.0716143 1 1 0
0.0718144 1 1 0
0.0720144 1 1 0
0.0722144 1 1 0
0.0724145 1 1 0
0.0726145 1 1 0
0.0728146 1 1 0
0.0730146 1 1 0
0.0732146 1 1 0
0.0734147 1 1 0
0.0736147 1 1 0
0.0738148 1 1 0
0.0740148 1 1 0
0.0742148 1 1 0
0.0744149 1 1 0
0.0746149 1 1 0
0.074815 1 1 0
0.075015 1 1 0
0.075215 1 1 0
0.0754151 1 1 0
0.0756151 1 1 0
0.0758152 1 1 0
0.0760152 1 1 0
0.0762152 1 1 0
0.0764153 1 1 0
0.0766153 1 1 0
0.0768154 1 1 0
0.0770154 1 1 0
0.0772154 1 1 0
0.0774155 1 1 0
0.0776155 1 1 0
0.0778156 1 1 0
0.0780156 1 1 0
0.0782156 1 1 0
0.0784157 1 1 0
0.0786157 1 1 0
0.0788158 1 1 0
0.0790158 1 1 0
0.0792158 1 1 0
0.0794159 1 1 0
0.0796159 1 1 0
0.079816 1 1 0
0.080016 1 1 0
0.080216 1 1 0
0.0804161 1 1 0
0.0806161 1 1 0
0.0808162 1 1 0
0.0810162 1 1 0
0.0812162 1 1 0
0.0814163 1 1 0
0.0816163 1 1 0
0.0818164 1 1 0
0.0820164 1 1 0
0.0822164 1 1 0
0.0824165 1 1 0
0.0826165 1 1 0
0.0828166 1 1 0
0.0830166 1 1 0
0.0832166 1 1 0
0.0834167 1 1 0
0.0836167 1 1 0
0.0838168 1 1 0
0.0840168 1 1 0
0.0842168 1 1 0
0.0844169 1 1 0
0.0846169 1 1 0
0.084817 1 1 0
0.085017 1 1 0
0.085217 1 1 0
0.0854171 1 1 0
0.0856171 1 1 0
0.0858172 1 1 0
0.0860172 1 1 0
0.0862172 1 1 0
0.0864173 1 1 0
0.0866173 1 1 0
0.0868174 1 1 0
0.0870174 1 1 0
0.0872174 1 1 0
0.0874175 1 1 0
0.0876175 1 1 0
0.0878176 1 1 0
0.0880176 1 1 0
0.0882176 1 1 0
0.0884177 1 1 0
0.0886177 1 1 0
0.0888178 1 1 0
0.0890178 1 1 0
0.0892178 1 1 0
0.0894179 1 1 0
0.0896179 1 1 0
0.089818 1 1 0
0.090018 1 1 0
0.090218 1 1 0
0.0904181 1 1 0
0.0906181 1 1 0
0.0908182 1 1 0
0.0910182 1 1 0
0.0912182 1 1 0
0.0914183 1 1 0
0.0916183 1 1 0
0.0918184 1 1 0
0.0920184 1 1 0
0.0922184 1 1 0
0.0924185 1 1 0
0.0926185 1 1 0
0.0928186 1 1 0
0.0930186 1 1 0
0.0932186 1 1 0
0.0934187 1 1 0
0.0936187 1 1 0
0.0938188 1 1 0
0.0940188 1 1 0
0.0942188 1 1 0
0.0944189 1 1 0
0.0946189 1 1 0
0.094819 1 1 0
0.095019 1 1 0
0.095219 1 1 0
0.0954191 1 1 0
0.0956191 1 1 0
0.0958192 1 1 0
0.0960192 1 1 0
0.0962192 1 1 0
0.0964193 1 1 0
0.0966193 1 1 0
0.0968194 1 1 0
0.0970194 1 1 0
0.0972194 1 1 0
0.0974195 1 1 0
0.0976195 1 1 0
0.0978196 1 1 0
0.0980196 1 1 0
0.0982196 1 1 0
0.0984197 1 1 0
0.0986197 1 1 0
0.0988198 1 1 0
0.0990198 1 1 0
0.0992198 1 1 0
0.0994199 1 1 0
0.0996199 1 1 0
0.09982 1 1 0
0.10002 1 1 0
0.10022 1 1 0
0.10042 1 1 0
0.10062 1 1 0
0.10082 1 1 0
0.10102 1 1 0
0.10122 1 1 0
0.10142 1 1 0
0.10162 1 1 0
0.10182 1 1 0
0.10202 1 1 0
0.10222 1 1 0
0.10242 1 1 0
0.102621 1 1 0
0.102821 1 1 0
0.103021 1 1 0
0.103221 1 1 0
0.103421 1 1 0
0.103621 1 1 0
0.103821 1 1 0
0.104021 1 1 0
0.104221 1 1 0
0.104421 1 1 0
0.104621 1 1 0
0.104821 1 1 0
0.105021 1 1 0
0.105221 1 1 0
0.105421 1 1 0
0.105621 1 1 0
0.105821 1 1 0
0.106021 1 1 0
0.106221 1 1 0
0.106421 1 1 0
0.106621 1 1 0
0.106821 1 1 0
0.107021 1 1 0
0.107221 1 1 0
0.107421 1 1 0
0.107622 1 1 0
0.107822 1 1 0
0.108022 1 1 0
0.108222 1 1 0
0.108422 1 1 0
0.108622 1 1 0
0.108822 1 1 0
0.109022 1 1 0
0.109222 1 1 0
0.109422 1 1 0
0.109622 1 1 0
0.109822 1 1 0
0.110022 1 1 0
0.110222 1 1 0
0.110422 1 1 0
0.110622 1 1 0
0.110822 1 1 0
0.111022 1 1 0
0.111222 1 1 0
0.111422 1 1 0
0.111622 1 1 0
0.111822 1 1 0
0.112022 1 1 0
0.112222 1 1 0
0.112422 1 1 0
0.112623 1 1 0
0.112823 1 1 0
0.113023 1 1 0
0.113223 1 1 0
0.113423 1 1 0
0.113623 1 1 0
0.113823 1 1 0
0.114023 1 1 0
0.114223 1 1 0
0.114423 1 1 0
0.114623 1 1 0
0.114823 1 1 0
0.115023 1 1 0
0.115223 1 1 0
0.115423 1 1 0
0.115623 1 1 0
0.115823 1 1 0
0.116023 1 1 0
0.116223 1 1 0
0.116423 1 1 0
0.116623 1 1 0
0.116823 1 1 0
0.117023 1 1 0
0.117223 1 1 0
0.117423 1 1 0
0.117624 1 1 0
0.117824 1 1 0
0.118024 1 1 0
0.118224 1 1 0
0.118424 1 1 0
0.118624 1 1 0
0.118824 1 1 0
0.119024 1 1 0
0.119224 1 1 0
0.119424 1 1 0
0.119624 1 1 0
0.119824 1 1 0
0.120024 1 1 0
0.120224 1 1 0
0.120424 1 1 0
0.120624 1 1 0
0.120824 1 1 0
0.121024 1 1 0
0.121224 1 1 0
0.121424 1 1 0
0.121624 1 1 0
0.121824 1 1 0
0.122024 1 1 0
0.122224 1 1 0
0.122424 1 1 0
0.122625 1 1 0
0.122825 1 1 0
0.123025 1 1 0
0.123225 1 1 0
0.123425 1 1 0
0.123625 1 1 0
0.123825 1 1 0
0.124025 1 1 0
0.124225 1 1 0
0.124425 1 1 0
0.124625 1 1 0
0.124825 1 1 0
0.125025 1 1 0
0.125225 1 1 0
0.125425 1 1 0
0.125625 1 1 0
0.125825 1 1 0
0.126025 1 1 0
0.126225 1 1 0
0.126425 1 1 0
0.126625 1 1 0
0.126825 1 1 0
0.127025 1 1 0
0.127225 1 1 0
0.127425 1 1 0
0.127626 1 1 0
0.127826 1 1 0
0.128026 1 1 0
0.128226 1 1 0
0.128426 1 1 0
0.128626 1 1 0
0.128826 1 1 0
0.129026 1 1 0
0.129226 1 1 0
0.129426 1 1 0
0.129626 1 1 0
0.129826 1 1 0
0.130026 1 1 0
0.130226 1 1 0
0.130426 1 1 0
0.130626 1 1 0
0.130826 1 1 0
0.131026 1 1 0
0.131226 1 1 0
0.131426 1 1 0
0.131626 1 1 0
0.131826 1 1 0
0.132026 1 1 0
0.132226 1 1 0
0.132426 1 1 0
0.132627 1 1 0
0.132827 1 1 0
0.133027 1 1 0
0.133227 1 1 0
0.133427 1 1 0
0.133627 1 1 0
0.133827 1 1 0
0.134027 1 1 0
0.134227 1 1 0
0.134427 1 1 0
0.134627 1 1 0
0.134827 1 1 0
0.135027 1 1 0
0.135227 1 1 0
0.135427 1 1 0
0.135627 1 1 0
0.135827 1 1 0
0.136027 1 1 0
0.136227 1 1 0
0.136427 1 1 0
0.136627 1 1 0
0.136827 1 1 0
0.137027 1 1 0
0.137227 1 1 0
0.137427 1 1 0
0.137628 1 1 0
0.137828 1 1 0
0.138028 1 1 0
0.138228 1 1 0
0.138428 1 1 0
0.138628 1 1 0
0.138828 1 1 0
0.139028 1 1 0
0.139228 1 1 0
0.139428 1 1 0
0.139628 1 1 0
0.139828 1 1 0
0.140028 1 1 0
0.140228 1 1 0
0.140428 1 1 0
0.140628 1 1 0
0.140828 1 1 0
0.141028 1 1 0
0.141228 1 1 0
0.141428 1 1 0
0.141628 1 1 0
0.141828 1 1 0
0.142028 1 1 0
0.142228 1 1 0
0.142428 1 1 0
0.142629 1 1 0
0.142829 1 1 0
0.143029 1 1 0
0.143229 1 1 0
0.143429 1 1 0
0.143629 1 1 0
0.143829 1 1 0
0.144029 1 1 0
0.144229 1 1 0
0.144429 1 1 0
0.144629 1 1 0
0.144829 1 1 0
0.145029 1 1 0
0.145229 1 1 0
0.145429 1 1 0
0.145629 1 1 0
0.145829 1 1 0
0.146029 1 1 0
0.146229 1 1 0
0.146429 1 1 0
0.146629 1 1 0
0.146829 1 1 0
0.147029 1 1 0
0.147229 1 1 0
0.147429 1 1 0
0.14763 1 1 0
0.14783 1 1 0
0.14803 1 1 0
0.14823 1 1 0
0.14843 1 1 0
0.14863 1 1 0
0.14883 1 1 0
0.14903 1 1 0
0.14923 1 1 0
0.14943 1 1 0
0.14963 1 1 0
0.14983 1 1 0
0.15003 1 1 0
0.15023 1 1 0
0.15043 1 1 0
0.15063 1 1 0
0.15083 1 1 0
0.15103 1 1 0
0.15123 1 1 0
0.15143 1 1 0
0.15163 1 1 0
0.15183 1 1 0
0.15203 1 1 0
0.15223 1 1 0
0.15243 1 1 0
0.152631 1 1 0
0.152831 1 1 0
0.153031 1 1 0
0.153231 1 1 0
0.153431 1 1 0
0.153631 1 1 0
0.153831 1 1 0
0.154031 1 1 0
0.154231 1 1 0
0.154431 1 1 0
0.154631 1 1 0
0.154831 1 1 0
0.155031 1 1 0
0.155231 1 1 0
0.155431 1 1 0
0.155631 1 1 0
0.155831 1 1 0
0.156031 1 1 0
0.156231 1 1 0
0.156431 1 1 0
0.156631 1 1 0
0.156831 1 1 0
0.157031 1 1 0
0.157231 1 1 0
0.157431 1 1 0
0.157632 1 1 0
0.157832 1 1 0
0.158032 1 1 0
0.158232 1 1 0
0.158432 1 1 0
0.158632 1 1 0
0.158832 1 1 0
0.159032 1 1 0
0.159232 1 1 0
0.159432 1 1 0
0.159632 1 1 0
0.159832 1 1 0
0.160032 1 1 0
0.160232 1 1 0
0.160432 1 1 0
0.160632 1 1 0
0.160832 1 1 0
0.161032 1 1 0
0.161232 1 1 0
0.161432 1 1 0
0.161632 1 1 0
0.161832 1 1 0
0.162032 1 1 0
0.162232 1 1 0
0.162432 1 1 0
0.162633 1 1 0
0.162833 1 1 0
0.163033 1 1 0
0.163233 1 1 0
0.163433 1 1 0
0.163633 1 1 0
0.163833 1 1 0
0.164033 1 1 0
0.164233 1 1 0
0.164433 1 1 0
0.164633 1 1 0
0.164833 1 1 0
0.165033 1 1 0
0.165233 1 1 0
0.165433 1 1 0
0.165633 1 1 0
0.165833 1 1 0
0.166033 1 1 0
0.166233 1 1 0
0.166433 1 1 0
0.166633 1 1 0
0.166833 1 1 0
0.167033 1 1 0
0.167233 1 1 0
0.167433 1 1 0
0.167634 1 1 0
0.167834 1 1 0
0.168034 1 1 0
0.168234 1 1 0
0.168434 1 1 0
0.168634 1 1 0
0.168834 1 1 0
0.169034 1 1 0
0.169234 1 1 0
0.169434 1 1 0
0.169634 1 1 0
0.169834 1 1 0
0.170034 1 1 0
0.170234 1 1 0
0.170434 1 1 0
0.170634 1 1 0
0.170834 1 1 0
0.171034 1 1 0
0.171234 1 1 0
0.171434 1 1 0
0.171634 1 1 0
0.171834 1 1 0
0.172034 1 1 0
0.172234 1 1 0
0.172434 1 1 0
0.172635 1 1 0
0.172835 1 1 0
0.173035 1 1 0
0.173235 1 1 0
0.173435 1 1 0
0.173635 1 1 0
0.173835 1 1 0
0.174035 1 1 0
0.174235 1 1 0
0.174435 1 1 0
0.174635 1 1 0
0.174835 1 1 0
0.175035 1 1 0
0.175235 1 1 0
0.175435 1 1 0
0.175635 1 1 0
0.175835 1 1 0
0.176035 1 1 0
0.176235 1 1 0
0.176435 1 1 0
0.176635 1 1 0
0.176835 1 1 0
0.177035 1 1 0
0.177235 1 1 0
0.177435 1 1 0
0.177636 1 1 0
0.177836 1 1 0
0.178036 1 1 0
0.178236 1 1 0
0.178436 1 1 0
0.178636 1 1 0
0.178836 1 1 0
0.179036 1 1 0
0.179236 1 1 0
0.179436 1 1 0
0.179636 1 1 0
0.179836 1 1 0
0.180036 1 1 0
0.180236 1 1 0
0.180436 1 1 0
0.180636 1 1 0
0.180836 1 1 0
0.181036 1 1 0
0.181236 1 1 0
0.181436 1 1 0
0.181636 1 1 0
0.181836 1 1 0
0.182036 1 1 0
0.182236 1 1 0
0.182436 1 1 0
0.182637 1 1 0
0.182837 1 1 0
0.183037 1 1 0
0.183237 1 1 0
0.183437 1 1 0
0.183637 1 1 0
0.183837 1 1 0
0.184037 1 1 0
0.184237 1 1 0
0.184437 1 1 0
0.184637 1 1 0
0.184837 1 1 0
0.185037 1 1 0
0.185237 1 1 0
0.185437 1 1 0
0.185637 1 1 0
0.185837 1 1 0
0.186037 1 1 0
0.186237 1 1 0
0.186437 1 1 0
0.186637 1 1 0
0.186837 1 1 0
0.187037 1 1 0
0.187237 1 1 0
0.187437 1 1 0
0.187638 1 1 0
0.187838 1 1 0
0.188038 1 1 0
0.188238 1 1 0
0.188438 1 1 0
0.188638 1 1 0
0.188838 1 1 0
0.189038 1 1 0
0.189238 1 1 0
0.189438 1 1 0
0.189638 1 1 0
0.189838 1 1 0
0.190038 1 1 0
0.190238 1 1 0
0.190438 1 1 0
0.190638 1 1 0
0.190838 1 1 0
0.191038 1 1 0
0.191238 1 1 0
0.191438 1 1 0
0.191638 1 1 0
0.191838 1 1 0
0.192038 1 1 0
0.192238 1 1 0
0.192438 1 1 0
0.192639 1 1 0
0.192839 1 1 0
0.193039 1 1 0
0.193239 1 1 0
0.193439 1 1 0
0.193639 1 1 0
0.193839 1 1 0
0.194039 1 1 0
0.194239 1 1 0
0.194439 1 1 0
0.194639 1 1 0
0.194839 1 1 0
0.195039 1 1 0
0.195239 1 1 0
0.195439 1 1 0
0.195639 1 1 0
0.195839 1 1 0
0.196039 1 1 0
0.196239 1 1 0
0.196439 1 1 0
0.196639 1 1 0
0.196839 1 1 0
0.197039 1 1 0
0.197239 1 1 0
0.197439 1 1 0
0.19764 1 1 0
0.19784 1 1 0
0.19804 1 1 0
0.19824 1 1 0
0.19844 1 1 0
0.19864 1 1 0
0.19884 1 1 0
0.19904 1 1 0
0.19924 1 1 0
0.19944 1 1 0
0.19964 1 1 0
0.19984 1 1 0
0.20004 1 1 0
0.20024 1 1 0
0.20044 1 1 0
0.20064 1 1 0
0.20084 1 1 0
0.20104 1 1 0
0.20124 1 1 0
0.20144 1 1 0
0.20164 1 1 0
0.20184 1 1 0
0.20204 1 1 0
0.20224 1 1 0
0.20244 1 1 0
0.202641 1 1 0
0.202841 1 1 0
0.203041 1 1 0
0.203241 1 1 0
0.203441 1 1 0
0.203641 1 1 0
0.203841 1 1 0
0.204041 1 1 0
0.204241 1 1 0
0.204441 1 1 0
0.204641 1 1 0
0.204841 1 1 0
0.205041 1 1 0
0.205241 1 1 0
0.205441 1 1 0
0.205641 1 1 0
0.205841 1 1 0
0.206041 1 1 0
0.206241 1 1 0
0.206441 1 1 0
0.206641 1 1 0
0.206841 1 1 0
0.207041 1 1 0
0.207241 1 1 0
0.207441 1 1 0
0.207642 1 1 0
0.207842 1 1 0
0.208042 1 1 0
0.208242 1 1 0
0.208442 1 1 0
0.208642 1 1 0
0.208842 1 1 0
0.209042 1 1 0
0.209242 1 1 0
0.209442 1 1 0
0.209642 1 1 0
0.209842 1 1 0
0.210042 1 1 0
0.210242 1 1 0
0.210442 1 1 0
0.210642 1 1 0
0.210842 1 1 0
0.211042 1 1 0
0.211242 1 1 0
0.211442 1 1 0
0.211642 1 1 0
0.211842 1 1 0
0.212042 1 1 0
0.212242 1 1 0
0.212442 1 1 0
0.212643 1 1 0
0.212843 1 1 0
0.213043 1 1 0
0.213243 1 1 0
0.213443 1 1 0
0.213643 1 1 0
0.213843 1 1 0
0.214043 1 1 0
0.214243 1 1 0
0.214443 1 1 0
0.214643 1 1 0
0.214843 1 1 0
0.215043 1 1 0
0.215243 1 1 0
0.215443 1 1 0
0.215643 1 1 0
0.215843 1 1 0
0.216043 1 1 0
0.216243 1 1 0
0.216443 1 1 0
0.216643 1 1 0
0.216843 1 1 0
0.217043 1 1 0
0.217243 1 1 0
0.217443 1 1 0
0.217644 1 1 0
0.217844 1 1 0
0.218044 1 1 0
0.218244 1 1 0
0.218444 1 1 0
0.218644 1 1 0
0.218844 1 1 0
0.219044 1 1 0
0.219244 1 1 0
0.219444 1 1 0
0.219644 1 1 0
0.219844 1 1 0
0.220044 1 1 0
0.220244 1 1 0
0.220444 1 1 0
0.220644 1 1 0
0.220844 1 1 0
0.221044 1 1 0
0.221244 1 1 0
0.221444 1 1 0
0.221644 1 1 0
0.221844 1 1 0
0.222044 1 1 0
0.222244 1 1 0
0.222444 1 1 0
0.222645 1 1 0
0.222845 1 1 0
0.223045 1 1 0
0.223245 1 1 0
0.223445 1 1 0
0.223645 1 1 0
0.223845 1 1 0
0.224045 1 1 0
0.224245 1 1 0
0.224445 1 1 0
0.224645 1 1 0
0.224845 1 1 0
0.225045 1 1 0
0.225245 1 1 0
0.225445 1 1 0
0.225645 1 1 0
0.225845 1 1 0
0.226045 1 1 0
0.226245 1 1 0
0.226445 1 1 0
0.226645 1 1 0
0.226845 1 1 0
0.227045 1 1 0
0.227245 1 1 0
0.227445 1 1 0
0.227646 1 1 0
0.227846 1 1 0
0.228046 1 1 0
0.228246 1 1 0
0.228446 1 1 0
0.228646 1 1 0
0.228846 1 1 0
0.229046 1 1 0
0.229246 1 1 0
0.229446 1 1 0
0.229646 1 1 0
0.229846 1 1 0
0.230046 1 1 0
0.230246 1 1 0
0.230446 1 1 0
0.230646 1 1 0
0.230846 1 1 0
0.231046 1 1 0
0.231246 1 1 0
0.231446 1 1 0
0.231646 1 1 0
0.231846 1 1 0
0.232046 1 1 0
0.232246 1 1 0
0.232446 1 1 0
0.232647 1 1 0
0.232847 1 1 0
0.233047 1 1 0
0.233247 1 1 0
0.233447 1 1 0
0.233647 1 1 0
0.233847 1 1 0
0.234047 1 1 0
0.234247 1 1 0
0.234447 1 1 0
0.234647 1 1 0
0.234847 1 1 0
0.235047 1 1 0
0.235247 1 1 0
0.235447 1 1 0
0.235647 1 1 0
0.235847 1 1 0
0.236047 1 1 0
0.236247 1 1 0
0.236447 1 1 0
0.236647 1 1 0
0.236847 1 1 0
0.237047 1 1 0
0.237247 1 1 0
0.237447 1 1 0
0.237648 1 1 0
0.237848 1 1 0
0.238048 1 1 0
0.238248 1 1 0
0.238448 1 1 0
0.238648 1 1 0
0.238848 1 1 0
0.239048 1 1 0
0.239248 1 1 0
0.239448 1 1 0
0.239648 1 1 0
0.239848 1 1 0
0.240048 1 1 0
0.240248 1 1 0
0.240448 1 1 0
0.240648 1 1 0
0.240848 1 1 0
0.241048 1 1 0
0.241248 1 1 0
0.241448 1 1 0
0.241648 1 1 0
0.241848 1 1 0
0.242048 1 1 0
0.242248 1 1 0
0.242448 1 1 0
0.242649 1 1 0
0.242849 1 1 0
0.243049 1 1 0
0.243249 1 1 0
0.243449 1 1 0
0.243649 1 1 0
0.243849 1 1 0
0.244049 1 1 0
0.244249 1 1 0
0.244449 1 1 0
0.244649 1 1 0
0.244849 1 1 0
0.245049 1 1 0
0.245249 1 1 0
0.245449 1 1 0
0.245649 1 1 0
0.245849 1 1 0
0.246049 1 1 0
0.246249 1 1 0
