0.0625 1 0 2.5 1 0.001
0.0635 1 0 2.5 1 0.001
0.0645 1 0 2.5 1 0.001
0.0655 1 0 2.5 1 0.001
0.0665 1 0 2.5 1 0.001
0.0675 1 0 2.5 1 0.001
0.0685 1 0 2.5 1 0.001
0.0695 1 0 2.5 1 0.001
0.0705 1 0 2.5 1 0.001
0.0715 1 0 2.5 1 0.001
0.0725 1 0 2.5 1 0.001
0.0735 1 0 2.5 1 0.001
0.0745 1 0 2.5 1 0.001
0.0755 1 0 2.5 1 0.001
0.0765 1 0 2.5 1 0.001
0.0775 1 0 2.5 1 0.001
0.0785 1 0 2.5 1 0.001
0.0795 1 0 2.5 1 0.001
0.0805 1 0 2.5 1 0.001
0.0815 1 0 2.5 1 0.001
0.0825 1 0 2.5 1 0.001
0.0835 1 0 2.5 1 0.001
0.0845 1 0 2.5 1 0.001
0.0855 1 0 2.5 1 0.001
0.0865 1 0 2.5 1 0.001
0.0875 1 0 2.5 1 0.001
0.0885 1 0 2.5 1 0.001
0.0895 1 0 2.5 1 0.001
0.0905 1 0 2.5 1 0.001
0.0915 1 0 2.5 1 0.001
0.0925 1 0 2.5 1 0.001
0.0935 1 0 2.5 1 0.001
0.0945 1 0 2.5 1 0.001
0.0955 1 0 2.5 1 0.001
0.0965 1 0 2.5 1 0.001
0.0975 1 0 2.5 1 0.001
0.0985 1 0 2.5 1 0.001
0.0995 1 0 2.5 1 0.001
0.1005 1 0 2.5 1 0.001
0.1015 1 0 2.5 1 0.001
0.1025 1 0 2.5 1 0.001
0.1035 1 0 2.5 1 0.001
0.1045 1 0 2.5 1 0.001
0.1055 1 0 2.5 1 0.001
0.1065 1 0 2.5 1 0.001
0.1075 1 0 2.5 1 0.001
0.1085 1 0 2.5 1 0.001
0.1095 1 0 2.5 1 0.001
0.1105 1 0 2.5 1 0.001
0.1115 1 0 2.5 1 0.001
0.1125 1 0 2.5 1 0.001
0.1135 1 0 2.5 1 0.001
0.1145 1 0 2.5 1 0.001
0.1155 1 0 2.5 1 0.001
0.1165 1 0 2.5 1 0.001
0.1175 1 0 2.5 1 0.001
0.1185 1 0 2.5 1 0.001
0.1195 1 0 2.5 1 0.001
0.1205 1 0 2.5 1 0.001
0.1215 1 0 2.5 1 0.001
0.1225 1 0 2.5 1 0.001
0.1235 1 0 2.5 1 0.001
0.1245 1 0 2.5 1 0.001
0.1255 1 0 2.5 1 0.001
0.1265 1 0 2.5 1 0.001
0.1275 1 0 2.5 1 0.001
0.1285 1 0 2.5 1 0.001
0.1295 1 0 2.5 1 0.001
0.1305 1 0 2.5 1 0.001
0.1315 1 0 2.5 1 0.001
0.1325 1 0 2.5 1 0.001
0.1335 1 0 2.5 1 0.001
0.1345 1 0 2.5 1 0.001
0.1355 1 0 2.5 1 0.001
0.1365 1 0 2.5 1 0.001
0.1375 1 0 2.5 1 0.001
0.1385 1 0 2.5 1 0.001
0.1395 1 0 2.5 1 0.001
0.1405 1 0 2.5 1 0.001
0.1415 1 0 2.5 1 0.001
0.1425 1 0 2.5 1 0.001
0.1435 1 0 2.5 1 0.001
0.1445 1 0 2.5 1 0.001
0.1455 1 0 2.5 1 0.001
0.1465 1 0 2.5 1 0.001
0.1475 1 0 2.5 1 0.001
0.1485 1 0 2.5 1 0.001
0.1495 1 0 2.5 1 0.001
0.1505 1 0 2.5 1 0.001
0.1515 1 0 2.5 1 0.001
0.1525 1 0 2.5 1 0.001
0.1535 1 0 2.5 1 0.001
0.1545 1 0 2.5 1 0.001
0.1555 1 0 2.5 1 0.001
0.1565 1 0 2.5 1 0.001
0.1575 1 0 2.5 1 0.001
0.1585 1 0 2.5 1 0.001
0.1595 1 0 2.5 1 0.001
0.1605 1 0 2.5 1 0.001
0.1615 1 0 2.5 1 0.001
0.1625 1 0 2.5 1 0.001
0.1635 1 0 2.5 1 0.001
0.1645 1 0 2.5 1 0.001
0.1655 1 0 2.5 1 0.001
0.1665 1 0 2.5 1 0.001
0.1675 1 0 2.5 1 0.001
0.1685 1 0 2.5 1 0.001
0.1695 1 0 2.5 1 0.001
0.1705 1 0 2.5 1 0.001
0.1715 1 0 2.5 1 0.001
0.1725 1 0 2.5 1 0.001
0.1735 1 0 2.5 1 0.001
0.1745 1 0 2.5 1 0.001
0.1755 1 0 2.5 1 0.001
0.1765 1 0 2.5 1 0.001
0.1775 1 0 2.5 1 0.001
0.1785 1 0 2.5 1 0.001
0.1795 1 0 2.5 1 0.001
0.1805 1 0 2.5 1 0.001
0.1815 1 0 2.5 1 0.001
0.1825 1 0 2.5 1 0.001
0.1835 1 0 2.5 1 0.001
0.1845 1 0 2.5 1 0.001
0.1855 1 0 2.5 1 0.001
0.1865 1 0 2.5 1 0.001
0.1875 1 0 2.5 1 0.001
0.1885 1 0 2.5 1 0.001
0.1895 1 0 2.5 1 0.001
0.1905 1 0 2.5 1 0.001
0.1915 1 0 2.5 1 0.001
0.1925 1 0 2.5 1 0.001
0.1935 1 0 2.5 1 0.001
0.1945 1 0 2.5 1 0.001
0.1955 1 0 2.5 1 0.001
0.1965 1 0 2.5 1 0.001
0.1975 1 0 2.5 1 0.001
0.1985 1 0 2.5 1 0.001
0.1995 1 0 2.5 1 0.001
0.2005 1 0 2.5 1 0.001
0.2015 1 0 2.5 1 0.001
0.2025 1 0 2.5 1 0.001
0.2035 1 0 2.5 1 0.001
0.2045 1 0 2.5 1 0.001
0.2055 1 0 2.5 1 0.001
0.2065 1 0 2.5 1 0.001
0.2075 1 0 2.5 1 0.001
0.2085 1 0 2.5 1 0.001
0.2095 1 0 2.5 1 0.001
0.2105 1 0 2.5 1 0.001
0.2115 1 0 2.5 1 0.001
0.2125 1 0 2.5 1 0.001
0.2135 1 0 2.5 1 0.001
0.2145 1 0 2.5 1 0.001
0.2155 1 0 2.5 1 0.001
0.2165 1 0 2.5 1 0.001
0.2175 1 0 2.5 1 0.001
0.2185 1 0 2.5 1 0.001
0.2195 1 0 2.5 1 0.001
0.2205 1 0 2.5 1 0.001
0.2215 1 0 2.5 1 0.001
0.2225 1 0 2.5 1 0.001
0.2235 1 0 2.5 1 0.001
0.2245 1 0 2.5 1 0.001
0.2255 1 0 2.5 1 0.001
0.2265 1 0 2.5 1 0.001
0.2275 1 0 2.5 1 0.001
0.2285 1 0 2.5 1 0.001
0.2295 1 0 2.5 1 0.001
0.2305 1 0 2.5 1 0.001
0.2315 1 0 2.5 1 0.001
0.2325 1 0 2.5 1 0.001
0.2335 1 0 2.5 1 0.001
0.2345 1 0 2.5 1 0.001
0.2355 1 0 2.5 1 0.001
0.2365 1 0 2.5 1 0.001
0.2375 1 0 2.5 1 0.001
0.2385 1 0 2.5 1 0.001
0.2395 1 0 2.5 1 0.001
0.2405 1 0 2.5 1 0.001
0.2415 1 -4.35497e-16 2.5 1 0.001
0.2425 1 -2.43613e-15 2.5 1 0.001
0.2435 1 7.73726e-15 2.5 1 0.001
0.2445 1 7.52537e-14 2.5 1 0.001
0.2455 1 2.19152e-14 2.5 1 0.001
0.2465 1 -1.48222e-11 2.5 1 0.001
0.2475 1 -3.76015e-10 2.5 1 0.001
0.2485 1 -2.7122e-09 2.5 1 0.001
0.2495 1 -8.75094e-09 2.5 1 0.001
0.2505 1 -1.75559e-08 2.5 1 0.001
0.2515 1 -2.68587e-08 2.5 1 0.001
0.2525 1 -3.50183e-08 2.5 1 0.001
0.2535 1 -4.12729e-08 2.5 1 0.001
0.2545 1 -4.54689e-08 2.5 1 0.001
0.2555 1 -4.78167e-08 2.5 1 0.001
0.2565 1 -4.88679e-08 2.5 1 0.001
0.2575 1 -4.73716e-08 2.5 1 0.001
0.2585 1 6.29332e-07 2.5 1 0.00100001
0.2595 0.999975 3.30861e-05 2.49997 0.999964 0.00100013
0.260501 0.99969 0.000379488 2.49968 0.999561 0.00100077
0.261502 0.998607 0.00167294 2.49858 0.998041 0.00100236
0.262506 0.996532 0.00414008 2.49651 0.995136 0.00100483
0.263512 0.993783 0.00740947 2.49376 0.991293 0.0010078
0.264521 0.990703 0.0110787 2.4907 0.986994 0.00101102
0.265534 0.987477 0.0149302 2.4875 0.982497 0.00101437
0.26655 0.984184 0.0188721 2.48425 0.977912 0.00101779
0.26757 0.980853 0.0228694 2.48097 0.973282 0.00102127
0.268593 0.977497 0.026908 2.47767 0.968623 0.00102479
0.269619 0.974121 0.0309819 2.47436 0.963943 0.00102836
0.270649 0.970728 0.0350875 2.47104 0.959245 0.00103196
0.271683 0.96732 0.0392228 2.46772 0.954534 0.00103561
0.272721 0.963899 0.0433858 2.4644 0.949811 0.0010393
0.273762 0.960466 0.0475752 2.46108 0.945078 0.00104303
0.274807 0.957022 0.0517899 2.45776 0.940337 0.0010468
0.275855 0.953568 0.0560288 2.45444 0.93559 0.0010506
0.276908 0.950105 0.0602913 2.45112 0.930836 0.00105444
0.277964 0.946634 0.0645766 2.4478 0.926078 0.00105832
0.279025 0.943155 0.0688841 2.44449 0.921317 0.00106223
0.280089 0.939668 0.0732136 2.44118 0.916552 0.00106619
0.281157 0.936175 0.0775644 2.43788 0.911786 0.00107017
0.282229 0.932675 0.0819365 2.43458 0.907017 0.0010742
0.283305 0.929169 0.0863294 2.43129 0.902247 0.00107827
0.284386 0.925657 0.0907431 2.42801 0.897476 0.00108237
0.28547 0.922139 0.0951772 2.42473 0.892705 0.00108651
0.286559 0.918616 0.0996319 2.42146 0.887934 0.00109069
0.287652 0.915088 0.104107 2.4182 0.883163 0.0010949
0.288749 0.911555 0.108602 2.41495 0.878393 0.00109916
0.28985 0.908017 0.113117 2.4117 0.873623 0.00110345
0.290956 0.904474 0.117653 2.40847 0.868855 0.00110779
0.292066 0.900926 0.122209 2.40524 0.864087 0.00111216
0.29318 0.897374 0.126785 2.40203 0.859321 0.00111657
0.294299 0.893817 0.131382 2.39882 0.854557 0.00112103
0.295422 0.890256 0.135998 2.39562 0.849794 0.00112552
0.29655 0.886691 0.140635 2.39244 0.845033 0.00113006
0.297682 0.883121 0.145293 2.38926 0.840275 0.00113464
0.298819 0.879548 0.149971 2.3861 0.835518 0.00113926
0.299961 0.87597 0.15467 2.38294 0.830764 0.00114393
0.301107 0.872388 0.159389 2.3798 0.826012 0.00114864
0.302258 0.868803 0.164129 2.37667 0.821263 0.00115339
0.303414 0.865213 0.16889 2.37355 0.816516 0.00115819
0.304574 0.861619 0.173673 2.37045 0.811772 0.00116303
0.30574 0.858022 0.178476 2.36736 0.807031 0.00116792
0.30691 0.85442 0.183301 2.36428 0.802292 0.00117286
0.308086 0.850815 0.188147 2.36121 0.797557 0.00117784
0.309266 0.847206 0.193015 2.35815 0.792824 0.00118287
0.310451 0.843593 0.197904 2.35511 0.788095 0.00118795
0.311642 0.839976 0.202816 2.35209 0.783369 0.00119308
0.312838 0.836356 0.20775 2.34908 0.778646 0.00119826
0.314038 0.832731 0.212706 2.34608 0.773926 0.00120349
0.315245 0.829103 0.217684 2.34309 0.769209 0.00120877
0.316456 0.825471 0.222685 2.34013 0.764496 0.0012141
0.317673 0.821836 0.227709 2.33717 0.759786 0.00121948
0.318895 0.818197 0.232756 2.33424 0.75508 0.00122492
0.320123 0.814554 0.237826 2.33131 0.750378 0.00123042
0.321356 0.810907 0.24292 2.32841 0.745679 0.00123597
0.322595 0.807256 0.248037 2.32552 0.740983 0.00124157
0.323839 0.803602 0.253178 2.32265 0.736292 0.00124723
0.325089 0.799944 0.258343 2.31979 0.731604 0.00125295
0.326345 0.796282 0.263532 2.31695 0.726919 0.00125873
0.327607 0.792617 0.268745 2.31413 0.722239 0.00126457
0.328874 0.788948 0.273984 2.31133 0.717562 0.00127046
0.330148 0.785275 0.279247 2.30855 0.71289 0.00127642
0.331427 0.781598 0.284536 2.30578 0.708221 0.00128245
0.332712 0.777917 0.28985 2.30303 0.703557 0.00128853
0.334004 0.774233 0.295189 2.3003 0.698896 0.00129468
0.335302 0.770545 0.300555 2.2976 0.694239 0.0013009
0.336606 0.766853 0.305946 2.29491 0.689587 0.00130718
0.337916 0.763157 0.311364 2.29224 0.684938 0.00131353
0.339233 0.759457 0.316809 2.28959 0.680294 0.00131994
0.340556 0.755754 0.322281 2.28697 0.675654 0.00132643
0.341886 0.752047 0.32778 2.28436 0.671019 0.00133299
0.343222 0.748335 0.333306 2.28178 0.666387 0.00133962
0.344565 0.74462 0.338861 2.27922 0.66176 0.00134632
0.345915 0.740901 0.344443 2.27668 0.657138 0.0013531
0.347271 0.737178 0.350054 2.27416 0.652519 0.00135996
0.348635 0.733451 0.355693 2.27167 0.647906 0.00136689
0.350005 0.72972 0.361361 2.2692 0.643296 0.0013739
0.351383 0.725986 0.367059 2.26676 0.638692 0.00138099
0.352767 0.722247 0.372787 2.26434 0.634091 0.00138816
0.354159 0.718504 0.378544 2.26195 0.629496 0.00139541
0.355558 0.714757 0.384331 2.25958 0.624905 0.00140275
0.356965 0.711006 0.39015 2.25724 0.620318 0.00141017
0.358378 0.707251 0.395999 2.25492 0.615737 0.00141769
0.3598 0.703492 0.401879 2.25263 0.61116 0.00142529
0.361229 0.699729 0.407791 2.25037 0.606588 0.00143297
0.362666 0.695962 0.413735 2.24814 0.602021 0.00144076
0.364111 0.692191 0.419711 2.24593 0.597459 0.00144863
0.365563 0.688415 0.425721 2.24376 0.592901 0.0014566
0.367024 0.684636 0.431763 2.24161 0.588349 0.00146467
0.368493 0.680852 0.437839 2.2395 0.583801 0.00147284
0.36997 0.677064 0.443948 2.23741 0.579259 0.00148111
0.371455 0.673271 0.450092 2.23536 0.574722 0.00148948
0.372949 0.669475 0.45627 2.23333 0.57019 0.00149795
0.374451 0.665674 0.462484 2.23135 0.565663 0.00150653
0.375962 0.661869 0.468733 2.22939 0.561141 0.00151523
0.377481 0.65806 0.475018 2.22747 0.556625 0.00152403
0.37901 0.654246 0.48134 2.22558 0.552114 0.00153294
0.380547 0.650428 0.487698 2.22373 0.547608 0.00154197
0.382094 0.646605 0.494093 2.22191 0.543108 0.00155112
0.38365 0.642779 0.500526 2.22013 0.538614 0.00156039
0.385215 0.638948 0.506997 2.21838 0.534125 0.00156978
0.386789 0.635112 0.513507 2.21668 0.529641 0.00157929
0.388373 0.631272 0.520056 2.21501 0.525164 0.00158893
0.389967 0.627428 0.526644 2.21338 0.520692 0.0015987
0.391571 0.623579 0.533272 2.2118 0.516226 0.0016086
0.393184 0.619726 0.539941 2.21025 0.511765 0.00161864
0.394808 0.615869 0.54665 2.20875 0.507311 0.00162882
0.396442 0.612007 0.553402 2.20728 0.502863 0.00163914
0.398087 0.60814 0.560195 2.20586 0.498421 0.0016496
0.399741 0.60427 0.56703 2.20449 0.493985 0.0016602
0.401407 0.600394 0.573909 2.20316 0.489556 0.00167096
0.403083 0.596515 0.58083 2.20188 0.485133 0.00168187
0.404771 0.592631 0.587796 2.20064 0.480716 0.00169293
0.406469 0.588743 0.594807 2.19946 0.476307 0.00170416
0.408179 0.58485 0.601862 2.19832 0.471903 0.00171554
0.409901 0.580953 0.608963 2.19723 0.467507 0.00172709
0.411633 0.577052 0.61611 2.19619 0.463118 0.00173882
0.413378 0.573147 0.623303 2.19521 0.458736 0.00175071
0.415135 0.569237 0.630543 2.19428 0.454361 0.00176278
0.416904 0.565324 0.637831 2.1934 0.449994 0.00177503
0.418685 0.561406 0.645167 2.19258 0.445635 0.00178747
0.420479 0.557485 0.652551 2.19181 0.441283 0.00180009
0.422285 0.55356 0.659984 2.1911 0.436939 0.00181291
0.424105 0.549631 0.667466 2.19046 0.432604 0.00182592
0.425937 0.545699 0.674998 2.18987 0.428277 0.00183913
0.427783 0.541764 0.682579 2.18934 0.423959 0.00185254
0.429643 0.537825 0.690211 2.18888 0.41965 0.00186616
0.431516 0.533883 0.697895 2.18848 0.41535 0.00188
0.433403 0.529938 0.705629 2.18814 0.41106 0.00189405
0.435304 0.52599 0.713417 2.18788 0.406778 0.00190833
0.437219 0.522038 0.721259 2.18768 0.402506 0.00192284
0.43915 0.518082 0.729157 2.18754 0.398241 0.00193759
0.441095 0.514118 0.737118 2.18749 0.393983 0.0019526
0.443055 0.510143 0.74515 2.18751 0.389727 0.00196789
0.445031 0.506162 0.753245 2.1876 0.385475 0.00198343
0.447022 0.502181 0.761393 2.18777 0.381237 0.00199921
0.449029 0.498202 0.769587 2.18801 0.377015 0.00201523
0.451053 0.494226 0.777828 2.18833 0.372809 0.0020315
0.453092 0.490254 0.786115 2.18873 0.368621 0.00204802
0.455149 0.486285 0.794447 2.18922 0.36445 0.00206479
0.457222 0.482323 0.802821 2.18978 0.360299 0.0020818
0.459312 0.478369 0.811233 2.19043 0.356171 0.00209906
0.46142 0.474426 0.819676 2.19116 0.352067 0.00211654
0.463546 0.470498 0.828142 2.19198 0.347994 0.00213423
0.465689 0.466593 0.836617 2.19288 0.343956 0.00215209
0.46785 0.462717 0.845082 2.19386 0.339964 0.00217009
0.470029 0.458885 0.85351 2.19492 0.336028 0.00218814
0.472226 0.455111 0.861864 2.19605 0.332165 0.00220616
0.474441 0.451418 0.870091 2.19723 0.328399 0.00222399
0.476674 0.447838 0.87812 2.19847 0.324758 0.00224146
0.478924 0.444407 0.88586 2.19973 0.321281 0.00225832
0.48119 0.441173 0.8932 2.20099 0.318013 0.00227428
0.483472 0.438189 0.900011 2.20221 0.315005 0.00228902
0.485767 0.435508 0.90616 2.20336 0.312311 0.00230222
0.488075 0.433178 0.911528 2.2044 0.309975 0.00231361
0.490394 0.431232 0.916028 2.2053 0.308028 0.00232302
0.49272 0.429679 0.919632 2.20603 0.306476 0.00233043
0.495054 0.428501 0.922372 2.2066 0.305301 0.00233595
0.497391 0.427655 0.924342 2.20701 0.304458 0.00233983
0.499733 0.427082 0.925679 2.2073 0.303887 0.00234241
0.502076 0.426717 0.926531 2.20748 0.303523 0.00234402
0.50442 0.426499 0.92704 2.20759 0.303306 0.00234495
0.506765 0.426377 0.927325 2.20765 0.303185 0.00234546
0.509111 0.426314 0.92747 2.20768 0.303123 0.00234571
0.511457 0.426286 0.92754 2.2077 0.303096 0.00234582
0.513803 0.426273 0.927561 2.2077 0.303082 0.00234584
0.516148 0.426272 0.927574 2.20771 0.303081 0.0023459
0.518494 0.426271 0.927573 2.2077 0.30308 0.00234582
0.52084 0.426272 0.927567 2.2077 0.303081 0.00234588
0.523186 0.42628 0.92755 2.2077 0.303089 0.00234575
0.525532 0.426289 0.927531 2.20769 0.303098 0.00234579
0.527878 0.426295 0.927516 2.20769 0.303104 0.00234567
0.530223 0.426299 0.927505 2.20769 0.303108 0.00234574
0.532569 0.426302 0.927498 2.20769 0.303111 0.00234563
0.534915 0.426305 0.927493 2.20769 0.303114 0.00234571
0.53726 0.426306 0.92749 2.20769 0.303115 0.0023456
0.539606 0.426307 0.927487 2.20769 0.303116 0.0023457
0.541952 0.426307 0.927486 2.20769 0.303116 0.00234559
0.544297 0.426308 0.927486 2.20769 0.303117 0.00234569
0.546643 0.426308 0.927486 2.20769 0.303117 0.00234558
0.548988 0.426308 0.927485 2.20769 0.303117 0.00234569
0.551334 0.426308 0.927485 2.20769 0.303117 0.00234557
0.55368 0.426308 0.927485 2.20769 0.303117 0.00234568
0.556025 0.426308 0.927484 2.20769 0.303118 0.00234555
0.558371 0.426309 0.927482 2.20769 0.303118 0.00234567
0.560716 0.426311 0.927478 2.20769 0.30312 0.00234552
0.563062 0.426313 0.927473 2.20768 0.303122 0.00234564
0.565408 0.426315 0.927468 2.20768 0.303124 0.00234549
0.567753 0.426317 0.927463 2.20768 0.303127 0.00234561
0.570099 0.426319 0.927458 2.20768 0.303129 0.00234545
0.572444 0.42632 0.927455 2.20768 0.30313 0.00234558
0.57479 0.426321 0.927452 2.20768 0.303131 0.00234543
0.577135 0.426322 0.927451 2.20768 0.303132 0.00234557
0.579481 0.426322 0.92745 2.20768 0.303132 0.00234541
0.581826 0.426322 0.92745 2.20768 0.303132 0.00234556
0.584172 0.426322 0.92745 2.20768 0.303132 0.00234538
0.586517 0.426321 0.927451 2.20769 0.303132 0.00234556
0.588863 0.42632 0.927453 2.20769 0.303131 0.00234535
0.591208 0.426318 0.927456 2.20769 0.30313 0.00234559
0.593554 0.426317 0.927458 2.20769 0.303129 0.0023453
0.595899 0.426316 0.92746 2.20769 0.303128 0.00234561
0.598244 0.426316 0.927461 2.20769 0.303128 0.00234524
0.60059 0.426315 0.927461 2.20769 0.303127 0.00234563
0.602935 0.426315 0.927462 2.20769 0.303127 0.00234517
0.605281 0.426315 0.927461 2.2077 0.303127 0.00234564
0.607626 0.426315 0.92746 2.2077 0.303128 0.0023451
0.609971 0.426315 0.927458 2.2077 0.303129 0.00234563
0.612317 0.426316 0.927456 2.2077 0.30313 0.00234503
0.614662 0.426316 0.927454 2.2077 0.303131 0.00234559
0.617007 0.426316 0.927452 2.20771 0.303131 0.00234497
0.619353 0.426316 0.927451 2.20771 0.303132 0.00234554
0.621698 0.426315 0.92745 2.20771 0.303132 0.00234488
0.624043 0.426313 0.927449 2.20772 0.303133 0.00234551
0.626388 0.426312 0.927449 2.20773 0.303133 0.00234473
0.628733 0.42631 0.927449 2.20774 0.303133 0.00234553
0.631078 0.426308 0.92745 2.20774 0.303133 0.00234446
0.633423 0.426306 0.92745 2.20775 0.303132 0.00234567
0.635768 0.426303 0.927452 2.20776 0.303132 0.002344
0.638113 0.426299 0.927453 2.20778 0.303131 0.00234594
0.640458 0.426294 0.927454 2.2078 0.303131 0.00234328
0.642803 0.426287 0.927455 2.20783 0.30313 0.00234636
0.645147 0.426278 0.927456 2.20786 0.30313 0.00234226
0.647491 0.426271 0.927457 2.20789 0.30313 0.00234683
0.649835 0.426267 0.927457 2.2079 0.30313 0.00234103
0.652179 0.426266 0.927457 2.20791 0.30313 0.0023472
0.654523 0.426267 0.927457 2.2079 0.30313 0.0023397
0.656866 0.42627 0.927457 2.20789 0.30313 0.00234719
0.659209 0.426273 0.927457 2.20788 0.30313 0.00233797
0.661551 0.426274 0.927456 2.20788 0.30313 0.00234659
0.663892 0.42627 0.927455 2.20789 0.30313 0.00233531
0.666232 0.426238 0.927455 2.20803 0.303131 0.00234453
0.668569 0.426091 0.927454 2.20864 0.303131 0.00233035
0.670906 0.425589 0.927453 2.21074 0.303131 0.00234197
0.673235 0.424203 0.927449 2.21656 0.303131 0.00231628
0.67556 0.421026 0.927439 2.23003 0.303131 0.00233331
0.677869 0.414878 0.927419 2.25668 0.303131 0.00228463
0.680158 0.404755 0.927394 2.30234 0.30313 0.00229525
0.682386 0.390436 0.927378 2.37099 0.303131 0.00215993
0.684461 0.372829 0.927391 2.46269 0.303133 0.00199083
0.685817 0.353654 0.927429 2.57292 0.303132 0.000720357
0.686423 0.334708 0.927474 2.69426 0.303132 0.000492122
0.686876 0.317428 0.927508 2.81755 0.303132 0.000412531
0.687321 0.30272 0.927523 2.93355 0.303132 0.000478653
0.687774 0.290966 0.927518 3.03466 0.30313 0.000426621
0.688234 0.282102 0.927501 3.11649 0.303131 0.000493322
0.688697 0.275787 0.927483 3.17799 0.303131 0.000433891
0.689163 0.27153 0.927469 3.22106 0.303131 0.00049785
0.689632 0.268822 0.927461 3.24916 0.303131 0.000439355
0.6901 0.267195 0.927456 3.26632 0.303131 0.000497439
0.69057 0.266275 0.927455 3.27612 0.303131 0.000442024
0.69104 0.265784 0.927454 3.28137 0.303131 0.000497189
0.69151 0.265538 0.927454 3.28402 0.303131 0.000443439
0.691981 0.265421 0.927454 3.28528 0.303131 0.000497841
0.692452 0.265368 0.927454 3.28584 0.303131 0.000444497
0.692923 0.265346 0.927454 3.28608 0.303131 0.000498529
0.693395 0.265337 0.927454 3.28618 0.303131 0.000444459
0.693866 0.265334 0.927454 3.28621 0.303131 0.000498349
0.694337 0.265333 0.927454 3.28622 0.303131 0.000444055
0.694809 0.265333 0.927454 3.28623 0.303131 0.000498247
0.69528 0.265333 0.927454 3.28623 0.303131 0.000443884
0.695751 0.265333 0.927454 3.28623 0.303131 0.000497991
0.696222 0.265333 0.927454 3.28623 0.303131 0.000444031
0.696693 0.265333 0.927454 3.28622 0.303131 0.000497974
0.697164 0.265334 0.927454 3.28621 0.303131 0.000444224
0.697635 0.265335 0.927454 3.2862 0.303131 0.000498003
0.698106 0.265338 0.927454 3.28617 0.303131 0.000444341
0.698577 0.265341 0.927454 3.28613 0.303131 0.000497978
0.699048 0.265346 0.927454 3.28608 0.303131 0.000444337
0.699519 0.265352 0.927454 3.28602 0.303131 0.000497926
0.69999 0.265359 0.927454 3.28594 0.303131 0.000444288
0.700462 0.265367 0.927454 3.28586 0.303131 0.000497855
0.700933 0.265375 0.927454 3.28577 0.303131 0.000444267
0.701404 0.265384 0.927455 3.28567 0.303131 0.000497796
0.701875 0.265394 0.927455 3.28557 0.303131 0.000444256
0.702346 0.265403 0.927455 3.28547 0.303131 0.000497729
0.702817 0.265413 0.927455 3.28536 0.303131 0.000444243
0.703288 0.265422 0.927455 3.28526 0.303131 0.000497702
0.703759 0.265431 0.927455 3.28517 0.303131 0.000444203
0.70423 0.265439 0.927455 3.28508 0.303131 0.00049768
0.7047 0.265448 0.927455 3.28499 0.303131 0.000444168
0.705171 0.265455 0.927455 3.2849 0.303131 0.000497651
0.705642 0.265463 0.927455 3.28483 0.303131 0.000444155
0.706113 0.265469 0.927455 3.28475 0.303131 0.00049761
0.706584 0.265476 0.927455 3.28469 0.303131 0.000444144
0.707055 0.265482 0.927455 3.28462 0.303131 0.000497588
0.707526 0.265487 0.927455 3.28456 0.303131 0.00044411
