-0.000388889 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000222222
-0.000166667 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000222222
5.55556e-05 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000222222
0.000277778 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000222222
0.0005 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000222222
0.000722222 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000222222
0.000944444 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000222222
0.00116667 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000222222
0.00138889 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000222222
0.00161111 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000222222
0.00183333 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000222222
0.00205556 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000222222
0.00227778 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000222222
0.0025 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000222222
0.00272222 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000222222
0.00294444 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000222222
0.00316667 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000222222
0.00338889 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000222222
0.00361111 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000222222
0.00383333 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000222222
0.00405556 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000222222
0.00427778 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000222222
0.0045 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000222222
0.00472222 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000222222
0.00494444 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000222222
0.00516667 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000222222
0.00538889 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000222222
0.00561111 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000222222
0.00583333 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000222222
0.00605556 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000222222
0.00627778 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000222222
0.0065 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000222222
0.00672222 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000222222
0.00694444 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000222222
0.00716667 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000222222
0.00738889 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000222222
0.00761111 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000222222
0.00783333 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000222222
0.00805556 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000222222
0.00827778 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000222222
0.0085 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000222222
0.00872222 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000222222
0.00894444 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000222222
0.00916667 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000222222
0.00938889 100 100 1 1.52173e+07 2.6051e+14 9.64899e+13 0.000222222
